text	site	step_label	domain	source_file	source_type	el_visible	el_width	el_height	el_x	el_y	el_tag	label	Pattern Category	confidence
Anti Ageing Mask	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.716669880852731
Herbs For Hair Care	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7903046983335974
Niacin	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Saw Palmetto	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Brahmi	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Bhringraj	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Herbs For Skin Care	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.770659747605869
Neem	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Aloe Vera	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Kazima	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Healthvit	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
St.Botanica	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Proteins	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Whey Proteins	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Protein for Women	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7842488499743695
Gainers	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Weight Gainers	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7908935566321158
Pre/Post Workout	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7640729040429637
Pre-Workout	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Beta Alanine	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
BCAAs	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Electrolytes	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Nitric Oxide	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Other Supports	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6871678793287646
Workout Essentials	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7405019901357837
L Carnitine	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Multivitamins for Bodybuilding	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.5061529951939499
Testosterone Booster	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Vitamins & Supplements	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Cod Liver Oil	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7890692926193671
Multivitamins - Children	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Kids Gummies	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7460412528219429
Moisturizer	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Multivitamins - General	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7573280945253791
Speciality Shampoo	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Speciality Supplements	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Fat Loss Supplements	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.793867836057981
Glucosamine Supplements	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Other Supplements	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6871678793287646
Personal Wellness	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7975196750761966
Vitamin B	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Vitamin A	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Vitamin E	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Minerals	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
DHEA	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Other Antioxidants	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6871678793287646
Ayurveda & Herbs	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Herbs for Weight Loss	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7251897011516384
Vital Herbs	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Herbal Weight Gainer	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7908935566321158
Lutein	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Other Herbal Supplements	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6871678793287646
Tulsi	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Herbs for Immunity	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6793284713923551
Giloy	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ayush Kwath	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ginger	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Herbs for Personal Care	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7460155976907168
Shilajit	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Musli	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Maca	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Horny Goat Weed	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Herbal Extracts	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Shatavari Extract	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Bilberry Extract	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Yashtimadhu Extract	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Other Herbs Extract	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6871678793287646
Herbs for Digestive Care	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7038580231851397
Wheat Grass	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Triphala	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Boswellia	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Cinnamon	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Licorice	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Herbs for Hair Care	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7903046983335974
Brahmi / Shankhpushpi	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Moringa	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Herbal Oils	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Coconut Oil	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7890692926193671
Evening Primrose Oil	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7890692926193671
Other Herbal Oils	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6871678793287646
Herbs for Diabetic Care	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7038580231851397
Gymnema	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Energy Drinks / Powders	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7524115630587556
Chia Seeds	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Quinoa	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Dry Fruits	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7838615528467332
Honey	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Amla Juice	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7973087793850295
Wheat Grass Juice	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7973087793850295
Karela Jamun Juice	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7973087793850295
Other Juices	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6871678793287646
Triphala Juice	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7973087793850295
Nut Butters	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Snack Energy Bars	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7524115630587556
Protein for Wellness	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7134769804315342
Family Nutrition	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7663756129890343
Nutrition for Adults	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.5061529951939499
Healthy Beverages	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.794917474621408
Herbal Tea	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Matcha	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Hand Grips	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7838789398537149
Ab Trainers	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ankle & Wrist Weights	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Fitness Trackers	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Earbuds	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Resistance Bands	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Gym Gloves	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.792834408998572
Jump Ropes	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Gym Belts	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Gym Shakers	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
MB Activewear	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Gym Supports	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Wrist Support	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7164850870198973
Knee Support	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7164850870198973
Abdominal Support	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7164850870198973
Waist Belts	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Toner	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Mens Grooming	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7812330859935085
Mask	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pain-Relief	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Herbs for Skin Care	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.770659747605869
Herbs for Hair Growth	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7367872663519901
Saw palmetto	HealthKart	landing	indian	step01_landing_20260812_205718.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
